mapping	file	row#	transcription
386	crowdsourced_diseases_top600.gmt	55	TRANSFAC and JASPAR PWMs
387	crowdsourced_diseases_top600.gmt	55	Epigenomics Roadmap HM ChIP-seq
388	crowdsourced_diseases_top600.gmt	55	TargetScan microRNA
389	crowdsourced_diseases_top600.gmt	55	ENCODE TF ChIP-seq 2015
390	crowdsourced_diseases_top600.gmt	55	ENCODE Histone Modifications 2015
391	crowdsourced_diseases_top600.gmt	55	Transcription Factor PPIs
392	crowdsourced_diseases_top600.gmt	56	ChEA
393	crowdsourced_diseases_top600.gmt	56	TRANSFAC and JASPAR PWMs
394	crowdsourced_diseases_top600.gmt	56	Epigenomics Roadmap HM ChIP-seq
395	crowdsourced_diseases_top600.gmt	56	TargetScan microRNA
396	crowdsourced_diseases_top600.gmt	56	ENCODE TF ChIP-seq 2015
397	crowdsourced_diseases_top600.gmt	56	ENCODE Histone Modifications 2015
398	crowdsourced_diseases_top600.gmt	56	Transcription Factor PPIs
399	crowdsourced_diseases_top600.gmt	57	ChEA
400	crowdsourced_diseases_top600.gmt	57	TRANSFAC and JASPAR PWMs
401	crowdsourced_diseases_top600.gmt	57	Epigenomics Roadmap HM ChIP-seq
402	crowdsourced_diseases_top600.gmt	57	TargetScan microRNA
403	crowdsourced_diseases_top600.gmt	57	ENCODE TF ChIP-seq 2015
404	crowdsourced_diseases_top600.gmt	57	ENCODE Histone Modifications 2015
405	crowdsourced_diseases_top600.gmt	57	Transcription Factor PPIs
406	crowdsourced_diseases_top600.gmt	58	ChEA
407	crowdsourced_diseases_top600.gmt	58	TRANSFAC and JASPAR PWMs
408	crowdsourced_diseases_top600.gmt	58	Epigenomics Roadmap HM ChIP-seq
409	crowdsourced_diseases_top600.gmt	58	TargetScan microRNA
410	crowdsourced_diseases_top600.gmt	58	ENCODE TF ChIP-seq 2015
411	crowdsourced_diseases_top600.gmt	58	ENCODE Histone Modifications 2015
412	crowdsourced_diseases_top600.gmt	58	Transcription Factor PPIs
413	crowdsourced_diseases_top600.gmt	59	ChEA
414	crowdsourced_diseases_top600.gmt	59	TRANSFAC and JASPAR PWMs
415	crowdsourced_diseases_top600.gmt	59	Epigenomics Roadmap HM ChIP-seq
416	crowdsourced_diseases_top600.gmt	59	TargetScan microRNA
417	crowdsourced_diseases_top600.gmt	59	ENCODE TF ChIP-seq 2015
418	crowdsourced_diseases_top600.gmt	59	ENCODE Histone Modifications 2015
419	crowdsourced_diseases_top600.gmt	59	Transcription Factor PPIs
420	crowdsourced_diseases_top600.gmt	60	ChEA
421	crowdsourced_diseases_top600.gmt	60	TRANSFAC and JASPAR PWMs
422	crowdsourced_diseases_top600.gmt	60	Epigenomics Roadmap HM ChIP-seq
423	crowdsourced_diseases_top600.gmt	60	TargetScan microRNA
424	crowdsourced_diseases_top600.gmt	60	ENCODE TF ChIP-seq 2015
425	crowdsourced_diseases_top600.gmt	60	ENCODE Histone Modifications 2015
426	crowdsourced_diseases_top600.gmt	60	Transcription Factor PPIs
427	crowdsourced_diseases_top600.gmt	61	ChEA
428	crowdsourced_diseases_top600.gmt	61	TRANSFAC and JASPAR PWMs
429	crowdsourced_diseases_top600.gmt	61	Epigenomics Roadmap HM ChIP-seq
430	crowdsourced_diseases_top600.gmt	61	TargetScan microRNA
431	crowdsourced_diseases_top600.gmt	61	ENCODE TF ChIP-seq 2015
432	crowdsourced_diseases_top600.gmt	61	ENCODE Histone Modifications 2015
433	crowdsourced_diseases_top600.gmt	61	Transcription Factor PPIs
434	crowdsourced_diseases_top600.gmt	62	ChEA
435	crowdsourced_diseases_top600.gmt	62	TRANSFAC and JASPAR PWMs
436	crowdsourced_diseases_top600.gmt	62	Epigenomics Roadmap HM ChIP-seq
437	crowdsourced_diseases_top600.gmt	62	TargetScan microRNA
438	crowdsourced_diseases_top600.gmt	62	ENCODE TF ChIP-seq 2015
439	crowdsourced_diseases_top600.gmt	62	ENCODE Histone Modifications 2015
440	crowdsourced_diseases_top600.gmt	62	Transcription Factor PPIs
441	crowdsourced_diseases_top600.gmt	63	ChEA
442	crowdsourced_diseases_top600.gmt	63	TRANSFAC and JASPAR PWMs
443	crowdsourced_diseases_top600.gmt	63	Epigenomics Roadmap HM ChIP-seq
444	crowdsourced_diseases_top600.gmt	63	TargetScan microRNA
445	crowdsourced_diseases_top600.gmt	63	ENCODE TF ChIP-seq 2015
446	crowdsourced_diseases_top600.gmt	63	ENCODE Histone Modifications 2015
447	crowdsourced_diseases_top600.gmt	63	Transcription Factor PPIs
448	crowdsourced_diseases_top600.gmt	64	ChEA
449	crowdsourced_diseases_top600.gmt	64	TRANSFAC and JASPAR PWMs
450	crowdsourced_diseases_top600.gmt	64	Epigenomics Roadmap HM ChIP-seq
451	crowdsourced_diseases_top600.gmt	64	TargetScan microRNA
452	crowdsourced_diseases_top600.gmt	64	ENCODE TF ChIP-seq 2015
453	crowdsourced_diseases_top600.gmt	64	ENCODE Histone Modifications 2015
454	crowdsourced_diseases_top600.gmt	64	Transcription Factor PPIs
455	crowdsourced_diseases_top600.gmt	65	ChEA
456	crowdsourced_diseases_top600.gmt	65	TRANSFAC and JASPAR PWMs
457	crowdsourced_diseases_top600.gmt	65	Epigenomics Roadmap HM ChIP-seq
458	crowdsourced_diseases_top600.gmt	65	TargetScan microRNA
459	crowdsourced_diseases_top600.gmt	65	ENCODE TF ChIP-seq 2015
460	crowdsourced_diseases_top600.gmt	65	ENCODE Histone Modifications 2015
461	crowdsourced_diseases_top600.gmt	65	Transcription Factor PPIs
462	crowdsourced_diseases_top600.gmt	66	ChEA
463	crowdsourced_diseases_top600.gmt	66	TRANSFAC and JASPAR PWMs
464	crowdsourced_diseases_top600.gmt	66	Epigenomics Roadmap HM ChIP-seq
465	crowdsourced_diseases_top600.gmt	66	TargetScan microRNA
466	crowdsourced_diseases_top600.gmt	66	ENCODE TF ChIP-seq 2015
467	crowdsourced_diseases_top600.gmt	66	ENCODE Histone Modifications 2015
468	crowdsourced_diseases_top600.gmt	66	Transcription Factor PPIs
469	crowdsourced_diseases_top600.gmt	67	ChEA
470	crowdsourced_diseases_top600.gmt	67	TRANSFAC and JASPAR PWMs
471	crowdsourced_diseases_top600.gmt	67	Epigenomics Roadmap HM ChIP-seq
472	crowdsourced_diseases_top600.gmt	67	TargetScan microRNA
473	crowdsourced_diseases_top600.gmt	67	ENCODE TF ChIP-seq 2015
474	crowdsourced_diseases_top600.gmt	67	ENCODE Histone Modifications 2015
475	crowdsourced_diseases_top600.gmt	67	Transcription Factor PPIs
476	crowdsourced_diseases_top600.gmt	68	ChEA
477	crowdsourced_diseases_top600.gmt	68	TRANSFAC and JASPAR PWMs
478	crowdsourced_diseases_top600.gmt	68	Epigenomics Roadmap HM ChIP-seq
479	crowdsourced_diseases_top600.gmt	68	TargetScan microRNA
480	crowdsourced_diseases_top600.gmt	68	ENCODE TF ChIP-seq 2015
481	crowdsourced_diseases_top600.gmt	68	ENCODE Histone Modifications 2015
482	crowdsourced_diseases_top600.gmt	68	Transcription Factor PPIs
483	crowdsourced_diseases_top600.gmt	69	ChEA
484	crowdsourced_diseases_top600.gmt	69	TRANSFAC and JASPAR PWMs
485	crowdsourced_diseases_top600.gmt	69	Epigenomics Roadmap HM ChIP-seq
486	crowdsourced_diseases_top600.gmt	69	TargetScan microRNA
487	crowdsourced_diseases_top600.gmt	69	ENCODE TF ChIP-seq 2015
488	crowdsourced_diseases_top600.gmt	69	ENCODE Histone Modifications 2015
489	crowdsourced_diseases_top600.gmt	69	Transcription Factor PPIs
490	crowdsourced_diseases_top600.gmt	70	ChEA
491	crowdsourced_diseases_top600.gmt	70	TRANSFAC and JASPAR PWMs
492	crowdsourced_diseases_top600.gmt	70	Epigenomics Roadmap HM ChIP-seq
493	crowdsourced_diseases_top600.gmt	70	TargetScan microRNA
494	crowdsourced_diseases_top600.gmt	70	ENCODE TF ChIP-seq 2015
495	crowdsourced_diseases_top600.gmt	70	ENCODE Histone Modifications 2015
496	crowdsourced_diseases_top600.gmt	70	Transcription Factor PPIs
497	crowdsourced_diseases_top600.gmt	71	ChEA
498	crowdsourced_diseases_top600.gmt	71	TRANSFAC and JASPAR PWMs
499	crowdsourced_diseases_top600.gmt	71	Epigenomics Roadmap HM ChIP-seq
500	crowdsourced_diseases_top600.gmt	71	TargetScan microRNA
501	crowdsourced_diseases_top600.gmt	71	ENCODE TF ChIP-seq 2015
502	crowdsourced_diseases_top600.gmt	71	ENCODE Histone Modifications 2015
503	crowdsourced_diseases_top600.gmt	71	Transcription Factor PPIs
504	crowdsourced_diseases_top600.gmt	72	ChEA
505	crowdsourced_diseases_top600.gmt	72	TRANSFAC and JASPAR PWMs
506	crowdsourced_diseases_top600.gmt	72	Epigenomics Roadmap HM ChIP-seq
507	crowdsourced_diseases_top600.gmt	72	TargetScan microRNA
508	crowdsourced_diseases_top600.gmt	72	ENCODE TF ChIP-seq 2015
509	crowdsourced_diseases_top600.gmt	72	ENCODE Histone Modifications 2015
510	crowdsourced_diseases_top600.gmt	72	Transcription Factor PPIs
511	crowdsourced_diseases_top600.gmt	73	ChEA
512	crowdsourced_diseases_top600.gmt	73	TRANSFAC and JASPAR PWMs
513	crowdsourced_diseases_top600.gmt	73	Epigenomics Roadmap HM ChIP-seq
514	crowdsourced_diseases_top600.gmt	73	TargetScan microRNA
515	crowdsourced_diseases_top600.gmt	73	ENCODE TF ChIP-seq 2015
516	crowdsourced_diseases_top600.gmt	73	ENCODE Histone Modifications 2015
517	crowdsourced_diseases_top600.gmt	73	Transcription Factor PPIs
518	crowdsourced_diseases_top600.gmt	74	ChEA
519	crowdsourced_diseases_top600.gmt	74	TRANSFAC and JASPAR PWMs
520	crowdsourced_diseases_top600.gmt	74	Epigenomics Roadmap HM ChIP-seq
521	crowdsourced_diseases_top600.gmt	74	TargetScan microRNA
522	crowdsourced_diseases_top600.gmt	74	ENCODE TF ChIP-seq 2015
523	crowdsourced_diseases_top600.gmt	74	ENCODE Histone Modifications 2015
524	crowdsourced_diseases_top600.gmt	74	Transcription Factor PPIs
525	crowdsourced_diseases_top600.gmt	75	ChEA
526	crowdsourced_diseases_top600.gmt	75	TRANSFAC and JASPAR PWMs
527	crowdsourced_diseases_top600.gmt	75	Epigenomics Roadmap HM ChIP-seq
528	crowdsourced_diseases_top600.gmt	75	TargetScan microRNA
529	crowdsourced_diseases_top600.gmt	75	ENCODE TF ChIP-seq 2015
530	crowdsourced_diseases_top600.gmt	75	ENCODE Histone Modifications 2015
531	crowdsourced_diseases_top600.gmt	75	Transcription Factor PPIs
532	crowdsourced_diseases_top600.gmt	76	ChEA
533	crowdsourced_diseases_top600.gmt	76	TRANSFAC and JASPAR PWMs
534	crowdsourced_diseases_top600.gmt	76	Epigenomics Roadmap HM ChIP-seq
535	crowdsourced_diseases_top600.gmt	76	TargetScan microRNA
536	crowdsourced_diseases_top600.gmt	76	ENCODE TF ChIP-seq 2015
537	crowdsourced_diseases_top600.gmt	76	ENCODE Histone Modifications 2015
538	crowdsourced_diseases_top600.gmt	76	Transcription Factor PPIs
539	crowdsourced_diseases_top600.gmt	77	ChEA
540	crowdsourced_diseases_top600.gmt	77	TRANSFAC and JASPAR PWMs
541	crowdsourced_diseases_top600.gmt	77	Epigenomics Roadmap HM ChIP-seq
542	crowdsourced_diseases_top600.gmt	77	TargetScan microRNA
543	crowdsourced_diseases_top600.gmt	77	ENCODE TF ChIP-seq 2015
544	crowdsourced_diseases_top600.gmt	77	ENCODE Histone Modifications 2015
545	crowdsourced_diseases_top600.gmt	77	Transcription Factor PPIs
546	crowdsourced_diseases_top600.gmt	78	ChEA
547	crowdsourced_diseases_top600.gmt	78	TRANSFAC and JASPAR PWMs
548	crowdsourced_diseases_top600.gmt	78	Epigenomics Roadmap HM ChIP-seq
549	crowdsourced_diseases_top600.gmt	78	TargetScan microRNA
550	crowdsourced_diseases_top600.gmt	78	ENCODE TF ChIP-seq 2015
551	crowdsourced_diseases_top600.gmt	78	ENCODE Histone Modifications 2015
552	crowdsourced_diseases_top600.gmt	78	Transcription Factor PPIs
553	crowdsourced_diseases_top600.gmt	79	ChEA
554	crowdsourced_diseases_top600.gmt	79	TRANSFAC and JASPAR PWMs
555	crowdsourced_diseases_top600.gmt	79	Epigenomics Roadmap HM ChIP-seq
556	crowdsourced_diseases_top600.gmt	79	TargetScan microRNA
557	crowdsourced_diseases_top600.gmt	79	ENCODE TF ChIP-seq 2015
558	crowdsourced_diseases_top600.gmt	79	ENCODE Histone Modifications 2015
559	crowdsourced_diseases_top600.gmt	79	Transcription Factor PPIs
560	crowdsourced_diseases_top600.gmt	80	ChEA
561	crowdsourced_diseases_top600.gmt	80	TRANSFAC and JASPAR PWMs
562	crowdsourced_diseases_top600.gmt	80	Epigenomics Roadmap HM ChIP-seq
563	crowdsourced_diseases_top600.gmt	80	TargetScan microRNA
564	crowdsourced_diseases_top600.gmt	80	ENCODE TF ChIP-seq 2015
565	crowdsourced_diseases_top600.gmt	80	ENCODE Histone Modifications 2015
566	crowdsourced_diseases_top600.gmt	80	Transcription Factor PPIs
567	crowdsourced_diseases_top600.gmt	81	ChEA
568	crowdsourced_diseases_top600.gmt	81	TRANSFAC and JASPAR PWMs
569	crowdsourced_diseases_top600.gmt	81	Epigenomics Roadmap HM ChIP-seq
570	crowdsourced_diseases_top600.gmt	81	TargetScan microRNA
571	crowdsourced_diseases_top600.gmt	81	ENCODE TF ChIP-seq 2015
572	crowdsourced_diseases_top600.gmt	81	ENCODE Histone Modifications 2015
573	crowdsourced_diseases_top600.gmt	81	Transcription Factor PPIs
574	crowdsourced_diseases_top600.gmt	82	ChEA
575	crowdsourced_diseases_top600.gmt	82	TRANSFAC and JASPAR PWMs
576	crowdsourced_diseases_top600.gmt	82	Epigenomics Roadmap HM ChIP-seq
577	crowdsourced_diseases_top600.gmt	82	TargetScan microRNA
578	crowdsourced_diseases_top600.gmt	82	ENCODE TF ChIP-seq 2015
579	crowdsourced_diseases_top600.gmt	82	ENCODE Histone Modifications 2015
580	crowdsourced_diseases_top600.gmt	82	Transcription Factor PPIs
581	crowdsourced_diseases_top600.gmt	83	ChEA
582	crowdsourced_diseases_top600.gmt	83	TRANSFAC and JASPAR PWMs
583	crowdsourced_diseases_top600.gmt	83	Epigenomics Roadmap HM ChIP-seq
584	crowdsourced_diseases_top600.gmt	83	TargetScan microRNA
585	crowdsourced_diseases_top600.gmt	83	ENCODE TF ChIP-seq 2015
586	crowdsourced_diseases_top600.gmt	83	ENCODE Histone Modifications 2015
587	crowdsourced_diseases_top600.gmt	83	Transcription Factor PPIs
588	crowdsourced_diseases_top600.gmt	84	ChEA
589	crowdsourced_diseases_top600.gmt	84	TRANSFAC and JASPAR PWMs
590	crowdsourced_diseases_top600.gmt	84	Epigenomics Roadmap HM ChIP-seq
591	crowdsourced_diseases_top600.gmt	84	TargetScan microRNA
592	crowdsourced_diseases_top600.gmt	84	ENCODE TF ChIP-seq 2015
593	crowdsourced_diseases_top600.gmt	84	ENCODE Histone Modifications 2015
594	crowdsourced_diseases_top600.gmt	84	Transcription Factor PPIs
595	crowdsourced_diseases_top600.gmt	85	ChEA
596	crowdsourced_diseases_top600.gmt	85	TRANSFAC and JASPAR PWMs
597	crowdsourced_diseases_top600.gmt	85	Epigenomics Roadmap HM ChIP-seq
598	crowdsourced_diseases_top600.gmt	85	TargetScan microRNA
599	crowdsourced_diseases_top600.gmt	85	ENCODE TF ChIP-seq 2015
600	crowdsourced_diseases_top600.gmt	85	ENCODE Histone Modifications 2015
601	crowdsourced_diseases_top600.gmt	85	Transcription Factor PPIs
602	crowdsourced_diseases_top600.gmt	86	ChEA
603	crowdsourced_diseases_top600.gmt	86	TRANSFAC and JASPAR PWMs
604	crowdsourced_diseases_top600.gmt	86	Epigenomics Roadmap HM ChIP-seq
605	crowdsourced_diseases_top600.gmt	86	TargetScan microRNA
606	crowdsourced_diseases_top600.gmt	86	ENCODE TF ChIP-seq 2015
607	crowdsourced_diseases_top600.gmt	86	ENCODE Histone Modifications 2015
608	crowdsourced_diseases_top600.gmt	86	Transcription Factor PPIs
609	crowdsourced_diseases_top600.gmt	87	ChEA
610	crowdsourced_diseases_top600.gmt	87	TRANSFAC and JASPAR PWMs
611	crowdsourced_diseases_top600.gmt	87	Epigenomics Roadmap HM ChIP-seq
612	crowdsourced_diseases_top600.gmt	87	TargetScan microRNA
613	crowdsourced_diseases_top600.gmt	87	ENCODE TF ChIP-seq 2015
614	crowdsourced_diseases_top600.gmt	87	ENCODE Histone Modifications 2015
615	crowdsourced_diseases_top600.gmt	87	Transcription Factor PPIs
616	crowdsourced_diseases_top600.gmt	88	ChEA
617	crowdsourced_diseases_top600.gmt	88	TRANSFAC and JASPAR PWMs
618	crowdsourced_diseases_top600.gmt	88	Epigenomics Roadmap HM ChIP-seq
619	crowdsourced_diseases_top600.gmt	88	TargetScan microRNA
620	crowdsourced_diseases_top600.gmt	88	ENCODE TF ChIP-seq 2015
621	crowdsourced_diseases_top600.gmt	88	ENCODE Histone Modifications 2015
622	crowdsourced_diseases_top600.gmt	88	Transcription Factor PPIs
623	crowdsourced_diseases_top600.gmt	89	ChEA
624	crowdsourced_diseases_top600.gmt	89	TRANSFAC and JASPAR PWMs
625	crowdsourced_diseases_top600.gmt	89	Epigenomics Roadmap HM ChIP-seq
626	crowdsourced_diseases_top600.gmt	89	TargetScan microRNA
627	crowdsourced_diseases_top600.gmt	89	ENCODE TF ChIP-seq 2015
628	crowdsourced_diseases_top600.gmt	89	ENCODE Histone Modifications 2015
629	crowdsourced_diseases_top600.gmt	89	Transcription Factor PPIs
630	crowdsourced_diseases_top600.gmt	90	ChEA
631	crowdsourced_diseases_top600.gmt	90	TRANSFAC and JASPAR PWMs
632	crowdsourced_diseases_top600.gmt	90	Epigenomics Roadmap HM ChIP-seq
633	crowdsourced_diseases_top600.gmt	90	TargetScan microRNA
634	crowdsourced_diseases_top600.gmt	90	ENCODE TF ChIP-seq 2015
635	crowdsourced_diseases_top600.gmt	90	ENCODE Histone Modifications 2015
636	crowdsourced_diseases_top600.gmt	90	Transcription Factor PPIs
637	crowdsourced_diseases_top600.gmt	91	ChEA
638	crowdsourced_diseases_top600.gmt	91	TRANSFAC and JASPAR PWMs
639	crowdsourced_diseases_top600.gmt	91	Epigenomics Roadmap HM ChIP-seq
640	crowdsourced_diseases_top600.gmt	91	TargetScan microRNA
641	crowdsourced_diseases_top600.gmt	91	ENCODE TF ChIP-seq 2015
642	crowdsourced_diseases_top600.gmt	91	ENCODE Histone Modifications 2015
643	crowdsourced_diseases_top600.gmt	91	Transcription Factor PPIs
644	crowdsourced_diseases_top600.gmt	92	ChEA
645	crowdsourced_diseases_top600.gmt	92	TRANSFAC and JASPAR PWMs
646	crowdsourced_diseases_top600.gmt	92	Epigenomics Roadmap HM ChIP-seq
647	crowdsourced_diseases_top600.gmt	92	TargetScan microRNA
648	crowdsourced_diseases_top600.gmt	92	ENCODE TF ChIP-seq 2015
649	crowdsourced_diseases_top600.gmt	92	ENCODE Histone Modifications 2015
650	crowdsourced_diseases_top600.gmt	92	Transcription Factor PPIs
651	crowdsourced_diseases_top600.gmt	93	ChEA
652	crowdsourced_diseases_top600.gmt	93	TRANSFAC and JASPAR PWMs
653	crowdsourced_diseases_top600.gmt	93	Epigenomics Roadmap HM ChIP-seq
654	crowdsourced_diseases_top600.gmt	93	TargetScan microRNA
655	crowdsourced_diseases_top600.gmt	93	ENCODE TF ChIP-seq 2015
656	crowdsourced_diseases_top600.gmt	93	ENCODE Histone Modifications 2015
657	crowdsourced_diseases_top600.gmt	93	Transcription Factor PPIs
658	crowdsourced_diseases_top600.gmt	94	ChEA
659	crowdsourced_diseases_top600.gmt	94	TRANSFAC and JASPAR PWMs
660	crowdsourced_diseases_top600.gmt	94	Epigenomics Roadmap HM ChIP-seq
661	crowdsourced_diseases_top600.gmt	94	TargetScan microRNA
662	crowdsourced_diseases_top600.gmt	94	ENCODE TF ChIP-seq 2015
663	crowdsourced_diseases_top600.gmt	94	ENCODE Histone Modifications 2015
664	crowdsourced_diseases_top600.gmt	94	Transcription Factor PPIs
665	crowdsourced_diseases_top600.gmt	95	ChEA
666	crowdsourced_diseases_top600.gmt	95	TRANSFAC and JASPAR PWMs
667	crowdsourced_diseases_top600.gmt	95	Epigenomics Roadmap HM ChIP-seq
668	crowdsourced_diseases_top600.gmt	95	TargetScan microRNA
669	crowdsourced_diseases_top600.gmt	95	ENCODE TF ChIP-seq 2015
670	crowdsourced_diseases_top600.gmt	95	ENCODE Histone Modifications 2015
671	crowdsourced_diseases_top600.gmt	95	Transcription Factor PPIs
672	crowdsourced_diseases_top600.gmt	96	ChEA
673	crowdsourced_diseases_top600.gmt	96	TRANSFAC and JASPAR PWMs
674	crowdsourced_diseases_top600.gmt	96	Epigenomics Roadmap HM ChIP-seq
675	crowdsourced_diseases_top600.gmt	96	TargetScan microRNA
676	crowdsourced_diseases_top600.gmt	96	ENCODE TF ChIP-seq 2015
677	crowdsourced_diseases_top600.gmt	96	ENCODE Histone Modifications 2015
678	crowdsourced_diseases_top600.gmt	96	Transcription Factor PPIs
679	crowdsourced_diseases_top600.gmt	97	ChEA
680	crowdsourced_diseases_top600.gmt	97	TRANSFAC and JASPAR PWMs
681	crowdsourced_diseases_top600.gmt	97	Epigenomics Roadmap HM ChIP-seq
682	crowdsourced_diseases_top600.gmt	97	TargetScan microRNA
683	crowdsourced_diseases_top600.gmt	97	ENCODE TF ChIP-seq 2015
684	crowdsourced_diseases_top600.gmt	97	ENCODE Histone Modifications 2015
685	crowdsourced_diseases_top600.gmt	97	Transcription Factor PPIs
686	crowdsourced_diseases_top600.gmt	98	ChEA
687	crowdsourced_diseases_top600.gmt	98	TRANSFAC and JASPAR PWMs
688	crowdsourced_diseases_top600.gmt	98	Epigenomics Roadmap HM ChIP-seq
689	crowdsourced_diseases_top600.gmt	98	TargetScan microRNA
690	crowdsourced_diseases_top600.gmt	98	ENCODE TF ChIP-seq 2015
691	crowdsourced_diseases_top600.gmt	98	ENCODE Histone Modifications 2015
692	crowdsourced_diseases_top600.gmt	98	Transcription Factor PPIs
693	crowdsourced_diseases_top600.gmt	99	ChEA
694	crowdsourced_diseases_top600.gmt	99	TRANSFAC and JASPAR PWMs
695	crowdsourced_diseases_top600.gmt	99	Epigenomics Roadmap HM ChIP-seq
696	crowdsourced_diseases_top600.gmt	99	TargetScan microRNA
697	crowdsourced_diseases_top600.gmt	99	ENCODE TF ChIP-seq 2015
698	crowdsourced_diseases_top600.gmt	99	ENCODE Histone Modifications 2015
699	crowdsourced_diseases_top600.gmt	99	Transcription Factor PPIs
700	crowdsourced_diseases_top600.gmt	100	ChEA
701	crowdsourced_diseases_top600.gmt	100	TRANSFAC and JASPAR PWMs
702	crowdsourced_diseases_top600.gmt	100	Epigenomics Roadmap HM ChIP-seq
703	crowdsourced_diseases_top600.gmt	100	TargetScan microRNA
704	crowdsourced_diseases_top600.gmt	100	ENCODE TF ChIP-seq 2015
705	crowdsourced_diseases_top600.gmt	100	ENCODE Histone Modifications 2015
706	crowdsourced_diseases_top600.gmt	100	Transcription Factor PPIs
707	crowdsourced_diseases_top600.gmt	101	ChEA
708	crowdsourced_diseases_top600.gmt	101	TRANSFAC and JASPAR PWMs
